Word,Entity
What,o
's,o
the,o
genre,o
of,o
Hellboy,o
?,o
,
Cool,o
",",o
I,o
love,o
fantasy,o
.,o
What,o
's,o
the,o
address,o
of,o
the,o
theater,o
",",o
and,o
how,o
much,o
would,o
a,o
ticket,o
cost,o
?,o
,
Good,o
looks,o
.,o
You,o
've,o
been,o
a,o
lot,o
of,o
help,o
.,o
,
No,o
",",o
that,o
will,o
be,o
all,o
.,o
,
I,o
'm,o
looking,o
for,o
a,o
Comedy,B-genre
to,o
watch,o
in,o
a,o
theatre,o
today,o
",",o
can,o
you,o
help,o
me,o
pick,o
one,o
?,o
,
I,o
'm,o
in,o
Oakland,B-location
right,o
now,o
.,o
,
Not,o
really,o
-,o
can,o
you,o
find,o
some,o
others,o
?,o
I,o
'd,o
like,o
to,o
go,o
to,o
the,o
New,B-theater_name
Parkway,I-theater_name
Theater,I-theater_name
",",o
a,o
regular,B-show_type
show,o
",",o
nothing,o
3D,o
",",o
they,o
make,o
me,o
queasy,o
.,o
,
Yeah,o
",",o
Stockholm,B-movie_name
sounds,o
good,o
-,o
what,o
times,o
are,o
available,o
?,o
,
I,o
'm,o
thinking,o
the,o
7th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
What,o
's,o
the,o
price,o
of,o
a,o
ticket,o
?,o
,
That,o
's,o
kind,o
of,o
pricy,o
.,o
Alright,o
",",o
what,o
's,o
the,o
address,o
of,o
the,o
theater,o
?,o
,
Okay,o
",",o
yeah,o
",",o
that,o
sounds,o
alright,o
.,o
,
Not,o
right,o
now,o
thanks,o
",",o
I,o
do,o
n't,o
think,o
I,o
need,o
anything,o
else,o
.,o
,
I,o
want,o
to,o
go,o
to,o
the,o
movies,o
.,o
Find,o
me,o
a,o
drama,B-genre
,
In,o
Sebastopol,B-location
,
I,o
want,o
to,o
see,o
Hackers,B-movie_name
on,o
the,o
7th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
What,o
time,o
does,o
it,o
play,o
?,o
,
Where,o
is,o
that,o
?,o
How,o
much,o
does,o
it,o
cost,o
?,o
,
Ok,o
,
No,o
not,o
now,o
.,o
I,o
'm,o
fine,o
for,o
now,o
.,o
,
Please,o
find,o
me,o
a,o
movie,o
at,o
a,o
theatre,o
.,o
,
I,o
would,o
like,o
it,o
in,o
San,B-location
Bruno,I-location
.,o
,
I,o
want,o
Captain,B-movie_name
Marvel,I-movie_name
.,o
,
No,o
not,o
yet,o
.,o
What,o
are,o
listed,o
times,o
?,o
,
This,B-show_date
Saturday,I-show_date
at,I-theater_name
Century,B-theater_name
at,I-theater_name
Tanforan,I-theater_name
.,o
,
That,o
sounds,o
good,o
to,o
me,o
.,o
,
No,o
that,o
is,o
all,o
I,o
need,o
.,o
,
I,o
would,o
like,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
,
Search,o
for,o
movies,o
being,o
shown,o
in,o
Newark,B-location
.,o
,
Can,o
you,o
find,o
some,o
other,o
movies,o
at,o
AMC,B-theater_name
NewPark,I-theater_name
.,o
,
Find,o
some,o
other,o
movies,o
",",o
any,o
type,o
of,o
movie,o
is,o
fine,o
.,o
,
I,o
want,o
to,o
watch,o
Pet,B-movie_name
Sematary,I-movie_name
.,o
,
No,o
",",o
I,o
do,o
n't,o
want,o
to,o
but,o
tickets,o
right,o
now,o
.,o
,
What,o
time,o
can,o
I,o
watch,o
the,B-show_date
movie,o
on,o
the,B-show_date
2nd,I-show_date
?,o
,
Sounds,o
good,o
.,o
,
No,o
",",o
thanks,o
for,o
your,o
help,o
.,o
,
My,o
friend,o
and,o
I,o
want,o
to,o
watch,o
a,o
movie,o
at,o
Century,B-theater_name
Daly,I-theater_name
City,I-theater_name
,
I,o
am,o
in,o
Daly,B-location
City,I-location
-,o
can,o
you,o
find,o
Adventure,B-genre
movies,o
for,o
us,o
?,o
,
Shazam,B-movie_name
!,I-movie_name
sounds,o
good,o
!,I-movie_name
What,o
times,o
are,o
available,o
on,o
the,o
4th,B-show_date
of,I-show_date
March,I-show_date
?,o
,
Great,o
,
Not,o
at,o
the,o
moment,o
,
I,o
ant,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
imax,B-show_type
show,o
for,o
movies,o
in,o
Fremont.And,o
I,o
want,o
to,o
watch,o
at,I-theater_name
Century,B-theater_name
at,I-theater_name
Pacific,I-theater_name
Commons,I-theater_name
.,o
,
I,o
like,o
adventure,B-genre
movies.Please,o
find,o
some,o
other,o
movies,o
.,o
,
Shazam,B-movie_name
!,I-movie_name
is,o
perfect.I,o
want,o
to,o
watch,o
it,o
on,o
Friday,B-show_date
next,I-show_date
week,I-show_date
.,o
What,o
time,o
can,o
I,o
watch,o
it,o
?,o
,
Sounds,o
good.That,o
is,o
I,o
need,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
,
I,o
am,o
in,o
Vallejo,B-location
,
I,o
want,o
to,o
watch,o
Captain,B-movie_name
Marvel,I-movie_name
.,o
What,o
time,o
do,o
they,o
have,o
available,o
,
I,o
want,o
to,o
watch,o
on,o
March,B-show_date
2nd,I-show_date
,
That,o
works,o
,
No,o
not,o
right,o
now,o
,
I,o
'm,o
bored,o
",",o
I,o
think,o
I,o
want,o
to,o
watch,o
something,o
.,o
Can,o
you,o
find,o
me,o
a,o
good,o
movie,o
?,o
,
I,o
'm,o
on,o
Oakland,B-location
.,o
Can,o
you,o
show,o
me,o
movies,o
from,o
here,o
?,o
,
I,o
changed,o
my,o
mind,o
.,o
Can,o
you,o
show,o
me,o
regular,B-show_type
shows,o
?,o
,
I,o
choose,o
Little,B-movie_name
.,o
,
It,o
's,o
not,o
necessary,o
to,o
buy,o
now,o
.,o
What,o
time,o
on,o
March,B-show_date
1st,I-show_date
can,o
I,o
watch,o
it,o
?,o
,
I,o
have,o
never,o
seen,o
that,o
movie,o
",",o
what,o
kind,o
is,o
it,o
?,o
What,o
about,o
the,o
address,o
?,o
,
Perfect,o
!,o
It,o
is,o
just,o
something,o
that,o
I,o
'm,o
needing,o
.,o
,
I,o
would,o
like,o
to,o
see,o
a,o
movie,o
.,o
,
Please,o
look,o
for,o
a,o
movie,o
in,o
Emeryville,B-location
.,o
,
No,o
",",o
please,o
look,o
for,o
something,o
else,o
.,o
,
I,o
'd,o
like,o
to,o
see,o
something,o
else,o
.,o
,
Yes,o
",",o
Teen,B-movie_name
Spirit,I-movie_name
would,o
be,o
great,o
.,o
What,o
time,o
is,o
an,o
imax,B-show_type
showing,o
playing,o
?,o
,
I,o
want,o
to,o
see,o
the,o
movie,o
on,o
the,o
1st,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
please,o
.,o
,
What,o
type,o
of,o
movie,o
is,o
it,o
and,o
what,o
is,o
the,o
price,o
of,o
a,o
ticket,o
?,o
,
Great,o
!,o
That,o
's,o
all,o
for,o
now,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
.,o
,
San,B-location
Francisco,I-location
.,o
,
Body,B-movie_name
Double,I-movie_name
sounds,o
good,o
.,o
,
No,o
",",o
not,o
right,o
now,o
.,o
,
What,o
are,o
the,o
show,o
times,o
for,o
it,o
?,o
,
On,o
the,B-show_date
15th,I-show_date
.,o
,
Sounds,o
good,o
.,o
That,o
's,o
all,o
I,o
need,o
.,o
,
My,o
friend,o
and,o
I,o
are,o
looking,o
to,o
watch,o
a,o
movie,o
later,o
.,o
Can,o
you,o
find,o
movies,o
in,o
Walnut,B-location
Creek,I-location
?,o
,
We,o
would,o
like,o
to,o
see,o
Little,B-movie_name
.,o
Is,o
there,o
any,o
times,o
available,o
for,o
Tuesday,B-show_date
next,I-show_date
week,I-show_date
?,o
,
Thank,o
you,o
for,o
your,o
help,o
.,o
,
Hey,o
!,o
I,o
wish,o
to,o
go,o
to,o
the,o
movies,o
this,o
weekend,o
?,o
Can,o
you,o
find,o
me,o
some,o
good,o
one,o
to,o
watch,o
?,o
,
Please,o
can,o
you,o
look,o
for,o
some,o
good,o
movies,o
in,o
Santa,B-location
Rosa,I-location
of,o
Sonoma,o
County,o
?,o
,
Not,o
exactly,o
for,o
the,o
debut,o
movies,o
but,o
might,o
for,o
the,o
latest,o
one,o
.,o
Please,o
can,o
you,o
suggest,o
some,o
other,o
movies,o
?,o
If,o
you,o
can,o
find,o
the,o
one,o
shown,o
in,o
Oakland,B-location
",",o
that,o
would,o
be,o
perfect,o
.,o
,
Nope,o
",",o
I,o
would,o
like,o
to,o
watch,o
Funny,B-genre
movies,o
especially,o
a,o
imax,B-show_type
show,o
.,o
Please,o
can,o
you,o
find,o
any,o
such,o
movies,o
?,o
,
The,o
Gloria,B-movie_name
Bell,I-movie_name
",",o
the,o
where,o
she,o
thrusts,o
herself,o
in,o
an,o
unexpected,o
romance,o
filled,o
with,o
joys,o
of,o
love,o
",",o
right,o
?,o
Perfect,o
!,o
At,o
what,o
time,o
is,o
the,o
show,o
?,o
,
I,o
will,o
be,o
available,o
on,o
March,B-show_date
9th,I-show_date
.,o
That,o
day,o
would,o
work,o
.,o
,
Please,o
choose,o
4,o
pm,o
.,o
That,o
sounds,o
good,o
.,o
,
Nope,o
",",o
I,o
do,o
n't,o
need,o
it,o
right,o
now,o
.,o
,
Nope,o
",",o
thanks,o
much,o
.,o
,
I,o
feel,o
",",o
I,o
need,o
to,o
watch,o
a,o
movie,o
now,o
to,o
relax,o
",",o
can,o
you,o
help,o
me,o
in,o
this,o
?,o
,
in,o
Pleasant,B-location
Hill,I-location
",",o
Is,o
there,o
any,o
nice,o
movie,o
you,o
can,o
find,o
here,o
?,o
,
may,o
be,o
Little,B-movie_name
",",o
I,o
think,o
which,o
is,o
perfect,o
.,o
,
No,o
",",o
not,o
now,o
,
Yes,o
",",o
I,o
need,o
to,o
clarify,o
",",o
at,o
what,o
time,o
",",o
I,o
can,o
watch,o
this,I-show_date
movie,o
on,o
2nd,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Let,o
me,o
know,o
the,o
address,o
of,o
the,o
theater,o
along,o
with,o
ticket,o
cost,o
.,o
,
Yes,o
",",o
that,o
is,o
Okay,o
",",o
that,o
's,o
all,o
",",o
thanks,o
.,o
,
I,o
would,o
like,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
,
I,o
'm,o
in,o
Brentwood,B-location
,
Okay,o
.,o
I,o
would,o
like,o
to,o
see,o
some,o
other,o
choices,o
.,o
,
Long,B-movie_name
Shot,I-movie_name
sounds,o
perfect,o
.,o
What,o
are,o
the,o
show,o
times,o
?,o
I,o
would,o
like,o
to,o
watch,o
a,o
3d,B-show_type
show,o
.,o
,
I,o
prefer,o
the,o
1st,B-show_date
of,I-show_date
March,I-show_date
.,o
,
What,o
is,o
the,o
genre,o
of,o
this,o
movie,o
.,o
How,o
much,o
is,o
the,o
ticket,o
?,o
,
Terrific,o
.,o
That,o
's,o
all,o
I,o
need,o
for,o
now,o
.,o
,
I,o
am,o
looking,o
for,o
a,o
movie,o
to,o
watch,o
.,o
Can,o
you,o
find,o
movies,o
that,o
are,o
showing,o
in,o
Morgan,B-location
Hill,I-location
?,o
,
Please,o
look,o
for,o
other,o
movies,o
.,o
Are,o
you,o
able,o
to,o
do,o
a,o
search,o
for,o
movies,o
in,o
Emeryville,B-location
?,o
I,o
would,o
like,o
to,o
see,o
something,o
in,o
IMax,o
.,o
,
Can,o
you,o
find,o
other,o
movies,o
?,o
,
Teen,B-movie_name
Spirit,I-movie_name
will,o
be,o
perfect,o
.,o
What,o
time,o
will,o
I,o
be,o
able,o
to,o
watch,o
it,o
?,o
I,o
would,o
like,o
to,o
see,o
it,o
at,o
AMC,B-theater_name
Bay,I-theater_name
Street,I-theater_name
?,o
,
I,o
would,o
like,o
to,o
see,o
it,o
today,B-show_date
?,o
,
That,o
sounds,o
fine,o
.,o
,
No,o
",",o
I,o
'm,o
not,o
ready,o
to,o
buy,o
right,o
now,o
.,o
That,o
was,o
all,o
I,o
wanted,o
.,o
,
I,o
'd,o
like,o
to,o
watch,o
a,o
movie,o
.,o
,
Can,o
you,o
search,o
around,o
Sebastopol,B-location
?,o
,
Can,o
I,o
have,o
some,o
more,o
options,o
?,o
And,o
can,o
you,o
search,o
in,o
Union,B-location
City,I-location
?,o
,
No,o
.,o
Can,o
I,o
have,o
some,o
more,o
?,o
,
Hellboy,B-movie_name
is,o
good,o
.,o
What,o
time,o
?,o
,
9th,B-show_date
of,I-show_date
March,I-show_date
.,o
,
That,o
's,o
great,o
.,o
Thanks,o
.,o
,
I,o
feel,o
like,o
watching,o
a,o
movie,o
.,o
,
I,o
'm,o
in,o
Berkeley,B-location
.,o
Any,o
good,o
movies,o
here,o
?,o
,
Captain,B-movie_name
Marvel,I-movie_name
sounds,o
great,o
.,o
,
Nah,o
",",o
not,o
right,o
now,o
.,o
What,o
time,o
is,o
Captain,o
Marvel,o
playing,o
?,o
,
I,o
would,o
like,o
to,o
go,o
today,B-show_date
.,o
,
That,o
is,o
perfect,o
.,o
,
No,o
",",o
that,o
's,o
all,o
.,o
Thanks,o
.,o
,
I,o
'd,o
like,o
to,o
see,o
a,o
movie,o
at,o
Century,B-theater_name
Rowland,I-theater_name
Plaza,I-theater_name
.,o
,
I,o
'd,o
like,o
to,o
see,o
an,o
imax,B-show_type
movie,o
in,o
Novato,B-location
.,o
,
Captain,B-movie_name
Marvel,I-movie_name
works,o
great,o
.,o
What,o
time,o
is,o
the,o
showing,o
?,o
,
I,o
'd,o
like,o
to,o
see,o
it,o
on,o
March,B-show_date
1st,I-show_date
.,o
,
What,o
's,o
the,o
address,o
of,o
the,o
theatre,o
and,o
how,o
much,o
is,o
the,o
ticket,o
?,o
,
Perfect,o
",",o
that,o
's,o
what,o
I,o
was,o
looking,o
for,o
.,o
,
I,o
want,o
to,o
find,o
a,o
movie,o
to,o
watch,o
,
Can,o
you,o
search,o
in,o
Brentwood,B-location
.,o
,
Please,o
find,o
some,o
other,o
movies,o
in,o
San,B-location
Ramon,I-location
.,o
Any,o
theatre,o
is,o
fine,o
.,o
,
I,o
want,o
to,o
watch,o
3d,B-show_type
show,o
",",o
pls,o
find,o
other,o
movies,o
,
Teen,B-movie_name
Spirit,I-movie_name
is,o
perfect,o
.,o
,
No,o
.,o
I,o
want,o
to,o
watch,o
on,o
2nd,B-show_date
of,I-show_date
March,I-show_date
.,o
What,o
time,o
can,o
i,o
watch,o
?,o
,
Yes,o
.,o
Good,o
,
No,o
.,o
Thanks,o
a,o
lot,o
,
Can,o
you,o
find,o
me,o
a,o
movie,o
to,o
watch,o
at,o
CineLux,B-theater_name
Tennant,I-theater_name
Station,I-theater_name
,
Look,o
for,o
movies,o
in,o
Morgan,B-location
Hill,I-location
,
Captain,B-movie_name
Marvel,I-movie_name
sounds,o
perf,o
.,o
What,o
Time,o
can,o
I,o
watch,o
?,o
I,o
want,o
a,o
regular,B-show_type
show,o
time,o
,
On,o
march,B-show_date
7th,I-show_date
.,o
,
How,o
much,o
is,o
it,o
gon,o
na,o
cost,o
?,o
,
That,o
's,o
good,o
then,o
",",o
that,o
's,o
all,o
I,o
need,o
,
I,o
'd,o
like,o
to,o
a,o
show,o
.,o
Can,o
you,o
help,o
me,o
find,o
a,o
3d,B-show_type
movie,o
near,o
me,o
?,o
,
I,o
'm,o
in,o
Cloverdale,B-location
.,o
,
Perfect,o
",",o
I,o
've,o
been,o
meaning,o
to,o
see,o
Hellboy,B-movie_name
.,o
,
Another,o
time,o
",",o
please,o
.,o
What,o
are,o
the,o
times,o
available,o
for,o
it,o
?,o
,
I,o
'd,o
like,o
to,o
see,o
it,o
on,o
the,B-show_date
2nd,I-show_date
.,o
,
That,o
sounds,o
perfect,o
!,o
,
No,o
",",o
that,o
's,o
all,o
.,o
Thank,o
you,o
for,o
your,o
help,o
!,o
,
I,o
feel,o
like,o
watching,o
a,o
movie,o
.,o
What,o
's,o
available,o
in,o
San,B-location
Jose,I-location
?,o
,
Can,o
you,o
search,o
for,o
other,o
ones,o
?,o
Something,o
at,o
CineLux,B-theater_name
Almaden,I-theater_name
.,o
,
Please,o
search,o
for,o
other,o
ones,o
.,o
,
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
is,o
great,o
.,o
What,o
time,o
is,o
it,o
available,o
in,o
March,B-show_date
5th,I-show_date
?,o
,
What,o
's,o
their,o
address,o
and,o
how,o
much,o
is,o
the,o
ticket,o
?,o
,
Awesome,o
.,o
That,o
's,o
all,o
I,o
need,o
.,o
,
This,o
week,o
",",o
I,o
have,o
a,o
lot,o
to,o
do,o
and,o
meeting,o
to,o
attend,o
.,o
I,o
think,o
I,o
'll,o
deserve,o
some,o
time,o
to,o
relax,o
and,o
watch,o
a,o
movie,o
",",o
something,o
I,o
could,o
really,o
use,o
your,o
help,o
choosing,o
.,o
I,o
want,o
to,o
see,o
a,o
Non-fiction,B-genre
movie,o
that,o
I,o
can,o
watch,o
on,o
imax,B-show_type
.,o
You,o
have,o
any,o
ideas,o
for,o
me,o
?,o
,
Please,o
recommend,o
a,o
movie,o
that,o
's,o
showing,o
in,o
San,B-location
Bruno,I-location
.,o
,
Breakthrough,B-movie_name
",",o
huh,o
?,o
That,o
's,o
very,o
fitting,o
.,o
,
No,o
",",o
thanks,o
.,o
Let,o
's,o
wait,o
on,o
purchasing,o
tickets,o
.,o
,
Oh,o
",",o
yes,o
.,o
What,o
time,o
does,o
the,o
movie,o
start,o
?,o
,
Please,o
set,o
the,o
date,o
for,o
the,o
8th,B-show_date
of,I-show_date
March,I-show_date
.,o
,
Great,o
.,o
I,o
'll,o
take,o
that,o
.,o
,
No,o
",",o
I,o
guess,o
that,o
's,o
all,o
I,o
need,o
for,o
now,o
.,o
Thanks,o
mucho,o
.,o
,
Im,o
looking,o
for,o
a,o
movie,o
.,o
,
I,o
want,o
to,o
find,o
movies,o
in,o
San,B-location
Ramon,I-location
.,o
,
Is,o
there,o
anything,o
else/,o
,
Please,o
find,o
something,o
else,o
.,o
,
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
sounds,o
good,o
.,o
When,o
can,o
i,o
see,o
it,o
?,o
,
I,o
want,o
to,o
see,o
it,o
on,o
Saturday,B-show_date
this,I-show_date
week,I-show_date
.,o
,
Whats,o
the,o
address,o
?,o
,
Awesome,o
",",o
Thats,o
what,o
i,o
need,o
,
What,o
's,o
the,o
address,o
for,o
Cinelux,B-theater_name
Tennant,I-theater_name
Station,I-theater_name
?,o
,
Do,o
you,o
know,o
which,o
movies,o
are,o
showing,o
in,o
Morgan,B-location
Hill,I-location
?,o
,
Are,o
there,o
any,o
other,o
movies,o
option,o
?,o
,
I,o
would,o
like,o
to,o
watch,o
Hellboy,B-movie_name
.,o
,
Is,o
there,o
a,o
imax,B-show_type
show,o
nearby,o
?,o
,
March,B-show_date
2nd,I-show_date
is,o
perfect,o
for,o
me,o
.,o
,
Thank,o
you,o
for,o
your,o
help,o
.,o
Have,o
a,o
nice,o
day,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
in,o
San,B-location
Francisco,I-location
.,o
,
Find,o
some,o
comic,B-genre
movies,o
.,o
I,o
want,o
to,o
watch,o
at,o
United,B-theater_name
Artists,I-theater_name
Stonestown,I-theater_name
Twin,I-theater_name
.,o
,
Family,B-movie_name
is,o
Perfect,o
.,o
When,o
is,o
the,o
show,o
?,o
,
I,o
want,o
to,o
watch,o
tomorrow,B-show_date
.,o
,
How,o
much,o
is,o
the,o
ticket,o
and,o
what,o
is,o
the,o
address,o
?,o
,
Yeah,o
.,o
Sounds,o
good,o
.,o
Thank,o
you,o
,
I,o
am,o
looking,o
for,o
a,o
movie,o
.,o
,
Look,o
for,o
movies,o
shown,o
in,o
SFO,B-location
.,o
,
I,o
want,o
to,o
watch,o
Ash,B-movie_name
Is,I-movie_name
Purest,I-movie_name
White,I-movie_name
?,o
,
No,o
.,o
What,o
time,o
is,o
it,o
showing,o
?,o
,
I,o
want,o
to,o
watch,o
it,o
at,o
Embarcadero,B-theater_name
Center,I-theater_name
Cinema,I-theater_name
on,o
the,o
2nd,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
How,o
much,o
is,o
the,o
ticket,o
?,o
What,o
is,o
the,o
genere,o
?,o
,
Thanks,o
.,o
,
A,o
fun,o
movie,o
is,o
on,o
the,o
agenda,o
for,o
our,o
upcoming,o
family,o
night,o
out,o
.,o
It,o
's,o
kind,o
of,o
a,o
big,o
deal,o
because,o
we,o
're,o
still,o
celebrating,o
graduation,o
",",o
and,o
we,o
want,o
to,o
see,o
a,o
movie,o
that,o
's,o
3d,B-show_type
",",o
lighthearted,o
and,o
rated,o
for,o
all,o
ages,o
.,o
What,o
's,o
your,o
take,o
on,o
a,o
movie,o
recommendation,o
",",o
please,o
?,o
,
How,o
about,o
a,o
search,o
in,o
San,B-location
Ramon,I-location
.,o
Any,o
kind,o
of,o
movie,o
is,o
fine,o
",",o
just,o
as,o
long,o
as,o
it,o
's,o
fun,o
.,o
,
I,o
'll,o
go,o
with,o
Dumbo,B-movie_name
.,o
That,o
's,o
a,o
perfect,o
choice,o
.,o
What,o
time,o
does,o
that,o
movie,o
start,o
",",o
please,o
?,o
,
Okay,o
",",o
I,o
expect,o
we,o
'll,o
go,o
see,o
the,B-show_date
movie,o
on,o
the,B-show_date
5th,I-show_date
at,o
THE,B-theater_name
LOT,I-theater_name
City,I-theater_name
Center,I-theater_name
.,o
,
Beautiful,o
.,o
Now,o
",",o
what,o
address,o
do,o
you,o
have,o
for,o
the,o
theater,o
?,o
,
Fantastic,o
.,o
,
No,o
",",o
I,o
'm,o
not,o
ready,o
to,o
get,o
the,o
tickets,o
yet,o
.,o
You,o
've,o
helped,o
me,o
with,o
what,o
I,o
need,o
for,o
now,o
.,o
Thanks,o
so,o
much,o
.,o
,
I,o
am,o
planning,o
to,o
watch,o
a,o
movie,o
.,o
Can,o
you,o
help,o
me,o
find,o
some,o
?,o
,
I,o
want,o
movies,o
shown,o
in,o
Union,B-location
City,I-location
.,o
,
Can,o
you,o
still,o
find,o
some,o
other,o
movies,o
?,o
,
Dumbo,B-movie_name
is,o
a,o
good,o
one,o
.,o
What,o
time,o
is,o
that,o
available,o
to,o
watch,o
?,o
,
I,o
prefer,o
tomorrow,B-show_date
at,o
Century,B-theater_name
Union,I-theater_name
Landing,I-theater_name
.,o
Whatever,o
type,o
of,o
show,o
is,o
absolutely,o
fine,o
.,o
,
May,o
I,o
know,o
the,o
address,o
of,o
the,o
theater,o
and,o
the,o
kind,o
of,o
movie,o
it,o
is,o
?,o
,
Is,o
there,o
any,o
other,o
time,o
for,o
the,o
availability,o
of,o
that,o
movie,o
?,o
,
I,o
've,o
got,o
all,o
I,o
want,o
.,o
Thanks,o
a,o
lot,o
.,o
,
I,o
am,o
looking,o
for,o
movie,o
tickets,o
.,o
,
Search,o
for,o
movies,o
in,o
SFO,B-location
please,o
.,o
,
Can,o
you,o
find,o
some,o
other,o
movies,o
?,o
I,o
like,o
the,o
War,B-genre
genre,o
.,o
,
Aftermath,B-movie_name
sounds,o
great,o
!,o
What,o
are,o
the,o
showtimes,o
for,o
IMAX,o
showings,o
?,o
,
I,o
want,o
to,o
see,o
it,o
on,o
the,B-show_date
1st,I-show_date
.,o
,
How,o
much,o
does,o
it,o
cost,o
and,o
what,o
is,o
the,o
address,o
of,o
the,o
theatre,o
?,o
,
That,o
